Task,Mode,Participant,Run time,Created at,Robot count
maze_positioning,default,QqxJQy3H5LUE8feN3_gI0A,194.945,2013-09-10 19:02:58 UTC,466,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
robot_positioning,default,1V3js3kCfpe3OGiDUFHG_g,81.819,2013-09-10 19:03:08 UTC,10,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
robot_positioning,default,1V3js3kCfpe3OGiDUFHG_g,8.723,2013-09-10 19:03:24 UTC,3,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
varying_visualization,convex-hull,bx_99S06InILjbmZvTuAEw,94.552,2013-09-10 19:03:58 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,1V3js3kCfpe3OGiDUFHG_g,36.262,2013-09-10 19:04:11 UTC,5,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
varying_visualization,full-state,FVsabjqpmdc6ex_JYOzt4w,80.691,2013-09-10 19:04:17 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,QqxJQy3H5LUE8feN3_gI0A,82.79,2013-09-10 19:04:57 UTC,298,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,J13r3pJmoFDlsRej41ZNFg,83.447,2013-09-10 19:05:12 UTC,231,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.1.0.0 Safari/537.36"
varying_visualization,mean,FVsabjqpmdc6ex_JYOzt4w,50.067,2013-09-10 19:07:43 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,TSWPgYt2V-a1u2AC0e4oHA,207.478,2013-09-10 19:07:50 UTC,398,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1622.7 Safari/537.36"
varying_visualization,mean & variance,bx_99S06InILjbmZvTuAEw,135.029,2013-09-10 19:08:34 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean & variance,C4U0qeMbuLQUJuyHmMVD0Q,135.096,2013-09-10 19:08:34 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,convex-hull,FVsabjqpmdc6ex_JYOzt4w,84.294,2013-09-10 19:09:22 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,YGR8zlg12RnDD-pj5mmcow,100.886,2013-09-10 19:09:48 UTC,87,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,aG6Ie8xpL4Jkzz4STcRKyQ,102.994,2013-09-10 19:10:19 UTC,214,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,5.6,QqxJQy3H5LUE8feN3_gI0A,278.544,2013-09-10 19:10:50 UTC,8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
robot_positioning,default,J13r3pJmoFDlsRej41ZNFg,12.39,2013-09-10 19:11:31 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.1.0.0 Safari/537.36"
varying_control,global,FVsabjqpmdc6ex_JYOzt4w,110.713,2013-09-10 19:11:40 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,YGR8zlg12RnDD-pj5mmcow,105.191,2013-09-10 19:11:56 UTC,394,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,PeSfNM-JMGRXmlTO7HPK-w,85.016,2013-09-10 19:15:03 UTC,242,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,jw730izXRvewBkyNBPQAQQ,118.616,2013-09-10 19:15:36 UTC,386,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,BLrHHsXqbhgFvOWM7qs3lA,72.221,2013-09-10 19:17:16 UTC,184,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,VOwK7C_I6ajNw3Vu8Aexow,301.805,2013-09-10 19:17:22 UTC,389,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,YGR8zlg12RnDD-pj5mmcow,21.018,2013-09-10 19:18:03 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
pyramid_building,9.5,J13r3pJmoFDlsRej41ZNFg,426.213,2013-09-10 19:19:05 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.1.0.0 Safari/537.36"
robot_positioning,default,YGR8zlg12RnDD-pj5mmcow,12.284,2013-09-10 19:19:06 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,FVsabjqpmdc6ex_JYOzt4w,76.709,2013-09-10 19:19:23 UTC,352,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,BLrHHsXqbhgFvOWM7qs3lA,116.369,2013-09-10 19:19:28 UTC,461,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,8Jh4F0QeRuh2Tlxlf4VO7w,104.923,2013-09-10 19:19:38 UTC,268,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,8Jh4F0QeRuh2Tlxlf4VO7w,15.78,2013-09-10 19:20:06 UTC,4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,jw730izXRvewBkyNBPQAQQ,95.68,2013-09-10 19:20:41 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,BLrHHsXqbhgFvOWM7qs3lA,9.556,2013-09-10 19:20:48 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,axuF2nnSSyTqLFUAEKUw3A,43.035,2013-09-10 19:21:23 UTC,211,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,RSeJlUhRjhm5O8qAWSXfKQ,103.755,2013-09-10 19:21:41 UTC,176,Mozilla/5.0 (X11; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,axuF2nnSSyTqLFUAEKUw3A,2.059,2013-09-10 19:21:52 UTC,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
pyramid_building,1.6,oJFlHm1Ix1G6zXiV20BVMw,164.04,2013-09-10 19:21:54 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,MqsD60LmzGUx37WlZwU1wg,48.693,2013-09-10 19:21:59 UTC,230,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,vAaSI3Q6qq0qfC5qGszOgQ,162.564,2013-09-10 19:23:06 UTC,101,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,2TX8TSEsLhHRKEGvYSypdA,205.777,2013-09-10 19:23:28 UTC,315,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,Q7boRaj_xPyxLqwT63cMPg,85.945,2013-09-10 19:24:11 UTC,256,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,qBtZUoctTlwKgENgbgTRNw,52.953,2013-09-10 19:24:54 UTC,114,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,MqsD60LmzGUx37WlZwU1wg,60.326,2013-09-10 19:25:38 UTC,47,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,2TX8TSEsLhHRKEGvYSypdA,109.03,2013-09-10 19:26:05 UTC,44,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,VOwK7C_I6ajNw3Vu8Aexow,54.477,2013-09-10 19:26:09 UTC,7,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,vAaSI3Q6qq0qfC5qGszOgQ,86.294,2013-09-10 19:26:31 UTC,52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,VOwK7C_I6ajNw3Vu8Aexow,14.947,2013-09-10 19:26:38 UTC,6,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,9.4,85CQ89p3F31uscS3tW-P9g,184.703,2013-09-10 19:26:39 UTC,8,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,MqsD60LmzGUx37WlZwU1wg,49.989,2013-09-10 19:26:56 UTC,162,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,1daIhK3VBEgcgLDCWYUEmg,258.28,2013-09-10 19:27:11 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
maze_positioning,default,vAaSI3Q6qq0qfC5qGszOgQ,56.788,2013-09-10 19:27:36 UTC,137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,J13r3pJmoFDlsRej41ZNFg,177.422,2013-09-10 19:27:49 UTC,481,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.1.0.0 Safari/537.36"
varying_control,global,Nt6xndTSl5yrBJ7QtJHdyQ,168.622,2013-09-10 19:27:52 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,SQG9bfi5yGy0kNTHt0pT8A,274.17,2013-09-10 19:28:07 UTC,7,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,RSeJlUhRjhm5O8qAWSXfKQ,137.951,2013-09-10 19:28:10 UTC,8,Mozilla/5.0 (X11; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,X4qTZh7c-tUYHYkYejfYFw,152.695,2013-09-10 19:28:27 UTC,315,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,qBtZUoctTlwKgENgbgTRNw,80.717,2013-09-10 19:28:57 UTC,6,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,2INE4RT2QzT3n9_0I5Urgw,28.469,2013-09-10 19:29:04 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
maze_positioning,default,sqEXC6TTZzd54G6oNAt7WQ,163.202,2013-09-10 19:29:12 UTC,24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0
varying_visualization,mean & variance,85CQ89p3F31uscS3tW-P9g,153.288,2013-09-10 19:29:29 UTC,100,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,1daIhK3VBEgcgLDCWYUEmg,6.805,2013-09-10 19:29:43 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
maze_positioning,default,SCFe6GMMmb9b8uZ0YEuzjA,56.638,2013-09-10 19:29:44 UTC,192,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,1daIhK3VBEgcgLDCWYUEmg,1.956,2013-09-10 19:29:57 UTC,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
robot_positioning,default,2TX8TSEsLhHRKEGvYSypdA,26.54,2013-09-10 19:30:07 UTC,3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,Z03NP43846eeWGJefKPkQg,64.987,2013-09-10 19:30:08 UTC,40,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,XvoUkYmhsXlovqCjVRQ_nQ,89.819,2013-09-10 19:25:27 UTC,286,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
pyramid_building,7.0,Sv75JZOCyj0wpULsaoOpCg,412.483,2013-09-10 19:25:29 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,RSeJlUhRjhm5O8qAWSXfKQ,216.282,2013-09-10 19:25:37 UTC,212,Mozilla/5.0 (X11; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,qBtZUoctTlwKgENgbgTRNw,100.981,2013-09-10 19:27:04 UTC,34,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,SCFe6GMMmb9b8uZ0YEuzjA,165.692,2013-09-10 19:27:07 UTC,482,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,VOwK7C_I6ajNw3Vu8Aexow,57.207,2013-09-10 19:27:54 UTC,10,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,SCFe6GMMmb9b8uZ0YEuzjA,49.997,2013-09-10 19:28:19 UTC,50,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,J13r3pJmoFDlsRej41ZNFg,6.95,2013-09-10 19:28:23 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.1.0.0 Safari/537.36"
robot_positioning,default,RSeJlUhRjhm5O8qAWSXfKQ,10.938,2013-09-10 19:28:36 UTC,3,Mozilla/5.0 (X11; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,MWPSbR1lOY2eXBld4hG6DQ,48.12,2013-09-10 19:28:56 UTC,226,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,1daIhK3VBEgcgLDCWYUEmg,7.676,2013-09-10 19:29:10 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
robot_positioning,default,MWPSbR1lOY2eXBld4hG6DQ,1.401,2013-09-10 19:29:26 UTC,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,2TX8TSEsLhHRKEGvYSypdA,174.587,2013-09-10 19:29:27 UTC,337,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,qBtZUoctTlwKgENgbgTRNw,8.336,2013-09-10 19:29:27 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,SQG9bfi5yGy0kNTHt0pT8A,70.56,2013-09-10 19:29:34 UTC,243,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,2INE4RT2QzT3n9_0I5Urgw,32.461,2013-09-10 19:29:59 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
pyramid_building,0.3,gKiBfXko1RorK2mxE7GuHw,317.565,2013-09-10 19:31:23 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,5.4,VOwK7C_I6ajNw3Vu8Aexow,185.775,2013-09-10 19:31:41 UTC,8,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,SQG9bfi5yGy0kNTHt0pT8A,15.635,2013-09-10 19:31:43 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,1daIhK3VBEgcgLDCWYUEmg,36.761,2013-09-10 19:31:51 UTC,5,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
maze_positioning,default,58kI8vnzAao_WLI4WvtAmw,86.975,2013-09-10 19:32:19 UTC,305,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,s9Ba77rTffZ6AWw8glRjsA,96.332,2013-09-10 19:32:32 UTC,375,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,2TX8TSEsLhHRKEGvYSypdA,9.159,2013-09-10 19:32:49 UTC,3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,2TX8TSEsLhHRKEGvYSypdA,9.079,2013-09-10 19:33:19 UTC,2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,RSeJlUhRjhm5O8qAWSXfKQ,65.966,2013-09-10 19:33:38 UTC,9,Mozilla/5.0 (X11; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,4.2,J13r3pJmoFDlsRej41ZNFg,295.279,2013-09-10 19:33:42 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.1.0.0 Safari/537.36"
robot_positioning,default,SCFe6GMMmb9b8uZ0YEuzjA,10.653,2013-09-10 19:33:49 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,58kI8vnzAao_WLI4WvtAmw,69.952,2013-09-10 19:34:04 UTC,269,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,SCFe6GMMmb9b8uZ0YEuzjA,1.63,2013-09-10 19:34:06 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean & variance,MWPSbR1lOY2eXBld4hG6DQ,89.085,2013-09-10 19:34:34 UTC,100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,58kI8vnzAao_WLI4WvtAmw,49.16,2013-09-10 19:35:12 UTC,109,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,SCFe6GMMmb9b8uZ0YEuzjA,19.463,2013-09-10 19:35:12 UTC,6,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,X4qTZh7c-tUYHYkYejfYFw,393.408,2013-09-10 19:35:18 UTC,7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,1daIhK3VBEgcgLDCWYUEmg,120.134,2013-09-10 19:35:37 UTC,10,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
pyramid_building,4.6,sqEXC6TTZzd54G6oNAt7WQ,162.17,2013-09-10 19:35:38 UTC,8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,SCFe6GMMmb9b8uZ0YEuzjA,12.404,2013-09-10 19:35:42 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,1daIhK3VBEgcgLDCWYUEmg,8.04,2013-09-10 19:35:59 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
varying_visualization,full-state,J13r3pJmoFDlsRej41ZNFg,121.452,2013-09-10 19:36:10 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.1.0.0 Safari/537.36"
robot_positioning,default,1daIhK3VBEgcgLDCWYUEmg,4.928,2013-09-10 19:30:24 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
maze_positioning,default,RpRpe0cDUstPWghd9GAFAQ,116.818,2013-09-10 19:30:46 UTC,58,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,SQG9bfi5yGy0kNTHt0pT8A,51.524,2013-09-10 19:30:55 UTC,212,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,Z03NP43846eeWGJefKPkQg,17.71,2013-09-10 19:30:56 UTC,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,SCFe6GMMmb9b8uZ0YEuzjA,92.748,2013-09-10 19:31:36 UTC,461,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,2INE4RT2QzT3n9_0I5Urgw,86.173,2013-09-10 19:31:40 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
robot_positioning,default,2TX8TSEsLhHRKEGvYSypdA,130.093,2013-09-10 19:32:31 UTC,6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,sqEXC6TTZzd54G6oNAt7WQ,155.008,2013-09-10 19:32:37 UTC,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0
pyramid_building,3.8,MWPSbR1lOY2eXBld4hG6DQ,188.313,2013-09-10 19:32:51 UTC,8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,1daIhK3VBEgcgLDCWYUEmg,6.304,2013-09-10 19:32:53 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
robot_positioning,default,1daIhK3VBEgcgLDCWYUEmg,7.578,2013-09-10 19:33:32 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
robot_positioning,default,SCFe6GMMmb9b8uZ0YEuzjA,12.403,2013-09-10 19:34:30 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,gKiBfXko1RorK2mxE7GuHw,145.305,2013-09-10 19:35:18 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
