Task,Mode,Participant,Run time,Created at,Robot count,
robot_positioning,default,98ac8SJ_WCY_V--jP04slA,207.618,2013-09-21 07:17:57 UTC,9,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,98ac8SJ_WCY_V--jP04slA,117.909,2013-09-21 07:24:14 UTC,245,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,98ac8SJ_WCY_V--jP04slA,90.147,2013-09-21 07:26:07 UTC,252,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,98ac8SJ_WCY_V--jP04slA,117.471,2013-09-21 07:32:56 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,98ac8SJ_WCY_V--jP04slA,1.295,2013-09-21 08:45:51 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,Zfo4XEsOEHOrwpTEFpoxhA,3.467,2013-09-21 08:55:45 UTC,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_visualization,full-state,Zfo4XEsOEHOrwpTEFpoxhA,242.39,2013-09-21 09:20:23 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_visualization,mean & variance,Zfo4XEsOEHOrwpTEFpoxhA,126.175,2013-09-21 09:22:40 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_visualization,convex-hull,Zfo4XEsOEHOrwpTEFpoxhA,269.931,2013-09-21 09:27:23 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,_k2Y44g8NzfFZaAOZvShbQ,141.522,2013-09-21 01:25:30 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,repulsive,_XE1Diw9h9Wm7hZMV1tHjQ,186.926,2013-09-21 02:09:08 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,_XE1Diw9h9Wm7hZMV1tHjQ,290.213,2013-09-21 02:14:41 UTC,444,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,_XE1Diw9h9Wm7hZMV1tHjQ,9.558,2013-09-21 02:21:52 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,_XE1Diw9h9Wm7hZMV1tHjQ,7.386,2013-09-21 02:22:08 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,_XE1Diw9h9Wm7hZMV1tHjQ,68.394,2013-09-21 02:25:25 UTC,10,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,g_KPfrgvk7isyD1vFFuR4w,288.37,2013-09-21 02:30:05 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,g_KPfrgvk7isyD1vFFuR4w,134.251,2013-09-21 02:36:26 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,global,g_KPfrgvk7isyD1vFFuR4w,198.945,2013-09-21 02:44:06 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,repulsive,2OvreDYEtGFbQsb47Wg3mg,199.899,2013-09-21 02:53:27 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,prrTiutitEJft-uzKhffyQ,116.491,2013-09-21 05:58:25 UTC,16,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,prrTiutitEJft-uzKhffyQ,43.472,2013-09-21 06:06:11 UTC,7,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,prrTiutitEJft-uzKhffyQ,2.646,2013-09-21 06:09:07 UTC,1,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,prrTiutitEJft-uzKhffyQ,51.267,2013-09-21 06:19:32 UTC,8,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,prrTiutitEJft-uzKhffyQ,95.667,2013-09-21 06:23:24 UTC,16,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,prrTiutitEJft-uzKhffyQ,294.184,2013-09-21 06:29:10 UTC,270,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,prrTiutitEJft-uzKhffyQ,1.305,2013-09-21 06:29:29 UTC,1,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,98ac8SJ_WCY_V--jP04slA,3492.842,2013-09-21 06:40:24 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,_orhGnEjf9tAdNRve7YnWQ,165.606,2013-09-21 07:00:31 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,98ac8SJ_WCY_V--jP04slA,16.5,2013-09-21 07:02:12 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,98ac8SJ_WCY_V--jP04slA,13.225,2013-09-21 07:04:57 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,98ac8SJ_WCY_V--jP04slA,7.671,2013-09-21 07:19:43 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,ZxO826K0L_zjYRqsMrzb6A,246.85,2013-09-21 07:36:06 UTC,164,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,98ac8SJ_WCY_V--jP04slA,220.797,2013-09-21 07:37:45 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,global,Ml5ljk0jmq_FyCGp28KG0g,218.094,2013-09-21 07:59:21 UTC,16,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,Ml5ljk0jmq_FyCGp28KG0g,122.792,2013-09-21 08:01:50 UTC,5,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,98ac8SJ_WCY_V--jP04slA,65.17,2013-09-21 08:42:38 UTC,223,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,98ac8SJ_WCY_V--jP04slA,137.16,2013-09-21 08:45:19 UTC,238,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,Zfo4XEsOEHOrwpTEFpoxhA,307.021,2013-09-21 09:04:17 UTC,7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,9.7,Zfo4XEsOEHOrwpTEFpoxhA,605.988,2013-09-21 09:14:37 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,global,OtKkTPEptXJoE0iAlj7IHA,329.635,2013-09-21 11:56:06 UTC,16,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,OtKkTPEptXJoE0iAlj7IHA,142.11,2013-09-21 11:59:04 UTC,89,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,OtKkTPEptXJoE0iAlj7IHA,234.618,2013-09-21 12:03:42 UTC,8,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,3.3,OtKkTPEptXJoE0iAlj7IHA,274.602,2013-09-21 12:08:38 UTC,8,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,full-state,OtKkTPEptXJoE0iAlj7IHA,297.343,2013-09-21 12:13:56 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,OtKkTPEptXJoE0iAlj7IHA,234.76,2013-09-21 12:18:17 UTC,16,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,repulsive,TOM99rFRWvFkau_YpIyRYg,550.811,2013-09-21 12:36:41 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
varying_control,global,TOM99rFRWvFkau_YpIyRYg,221.891,2013-09-21 12:52:00 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
varying_control,attractive,TOM99rFRWvFkau_YpIyRYg,119.424,2013-09-21 12:55:43 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
varying_control,repulsive,TOM99rFRWvFkau_YpIyRYg,301.832,2013-09-21 13:03:48 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
maze_positioning,default,TOM99rFRWvFkau_YpIyRYg,84.744,2013-09-21 13:12:15 UTC,192,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
maze_positioning,default,TOM99rFRWvFkau_YpIyRYg,88.964,2013-09-21 13:15:56 UTC,24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
robot_positioning,default,TOM99rFRWvFkau_YpIyRYg,43.724,2013-09-21 13:18:21 UTC,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
robot_positioning,default,TOM99rFRWvFkau_YpIyRYg,79.766,2013-09-21 13:26:15 UTC,10,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
pyramid_building,0.4,TOM99rFRWvFkau_YpIyRYg,134.726,2013-09-21 13:49:50 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
pyramid_building,7.5,1PpXJrntzAfNJV07kSU5VA,307.449,2013-09-21 15:03:00 UTC,8,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0;WUID=71D7ECC329DF402A885FF687620C4F8F;WTB=3927)
varying_visualization,full-state,1PpXJrntzAfNJV07kSU5VA,171.42,2013-09-21 15:06:19 UTC,100,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0;WUID=71D7ECC329DF402A885FF687620C4F8F;WTB=3927)
maze_positioning,default,1PpXJrntzAfNJV07kSU5VA,105.057,2013-09-21 15:09:37 UTC,316,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0;WUID=71D7ECC329DF402A885FF687620C4F8F;WTB=3927)
pyramid_building,9.2,vm6y_zAEdhe4Q83iVupGoA,347.533,2013-09-21 15:22:36 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,attractive,WuJyrtKlUYVpv4l0mbIbPg,77.485,2013-09-21 15:57:57 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,attractive,-4fUaqJCzEgQOUNUZl8epA,86.26,2013-09-21 16:34:48 UTC,16,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,repulsive,CM6z9PB-fpQJlrj1uDFzBg,708.878,2013-09-21 16:35:13 UTC,16,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,bgFtVi4IQKtU1AcDG3xEWA,262.267,2013-09-21 17:36:53 UTC,237,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,bgFtVi4IQKtU1AcDG3xEWA,8.318,2013-09-21 17:40:26 UTC,2,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean & variance,bgFtVi4IQKtU1AcDG3xEWA,166.809,2013-09-21 17:54:41 UTC,100,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,bgFtVi4IQKtU1AcDG3xEWA,66.366,2013-09-21 18:01:58 UTC,16,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,HxySOAp6jRUHeDGAU73_cA,56.062,2013-09-21 18:43:34 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,6,HxySOAp6jRUHeDGAU73_cA,204.629,2013-09-21 18:51:57 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,7.2,HxySOAp6jRUHeDGAU73_cA,263.257,2013-09-21 18:56:50 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,0.1,HxySOAp6jRUHeDGAU73_cA,139.868,2013-09-21 18:59:25 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,1.8,HxySOAp6jRUHeDGAU73_cA,164.661,2013-09-21 19:02:21 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,4.4,HxySOAp6jRUHeDGAU73_cA,219.055,2013-09-21 19:06:21 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_visualization,mean & variance,HxySOAp6jRUHeDGAU73_cA,154.945,2013-09-21 19:09:22 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,repulsive,TOM99rFRWvFkau_YpIyRYg,255.23,2013-09-21 13:08:23 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
maze_positioning,default,TOM99rFRWvFkau_YpIyRYg,87.809,2013-09-21 13:10:30 UTC,262,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
maze_positioning,default,TOM99rFRWvFkau_YpIyRYg,106.99,2013-09-21 13:14:20 UTC,285,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
robot_positioning,default,TOM99rFRWvFkau_YpIyRYg,30.948,2013-09-21 13:19:26 UTC,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
robot_positioning,default,TOM99rFRWvFkau_YpIyRYg,2.426,2013-09-21 13:26:37 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
robot_positioning,default,TOM99rFRWvFkau_YpIyRYg,49.346,2013-09-21 13:30:46 UTC,6,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
robot_positioning,default,TOM99rFRWvFkau_YpIyRYg,12.568,2013-09-21 13:31:30 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
pyramid_building,5.3,TOM99rFRWvFkau_YpIyRYg,202.141,2013-09-21 13:53:56 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
varying_control,attractive,1PpXJrntzAfNJV07kSU5VA,59.55,2013-09-21 14:51:41 UTC,16,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0;WUID=71D7ECC329DF402A885FF687620C4F8F;WTB=3927)
maze_positioning,default,1PpXJrntzAfNJV07kSU5VA,88.058,2013-09-21 14:53:54 UTC,180,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0;WUID=71D7ECC329DF402A885FF687620C4F8F;WTB=3927)
robot_positioning,default,1PpXJrntzAfNJV07kSU5VA,1.792,2013-09-21 14:54:34 UTC,1,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0;WUID=71D7ECC329DF402A885FF687620C4F8F;WTB=3927)
varying_control,attractive,1PpXJrntzAfNJV07kSU5VA,52.655,2013-09-21 15:07:41 UTC,16,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0;WUID=71D7ECC329DF402A885FF687620C4F8F;WTB=3927)
maze_positioning,default,WuJyrtKlUYVpv4l0mbIbPg,131.83,2013-09-21 16:00:31 UTC,374,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,WuJyrtKlUYVpv4l0mbIbPg,20.522,2013-09-21 16:01:12 UTC,3,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,j5RjsDGMvjMXz2lTcGyk9Q,2.239,2013-09-21 16:25:19 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,j5RjsDGMvjMXz2lTcGyk9Q,8.429,2013-09-21 16:25:36 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,global,-4fUaqJCzEgQOUNUZl8epA,165.161,2013-09-21 16:38:11 UTC,16,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,CM6z9PB-fpQJlrj1uDFzBg,226.447,2013-09-21 16:40:04 UTC,495,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,CM6z9PB-fpQJlrj1uDFzBg,74.31,2013-09-21 16:41:55 UTC,5,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,bgFtVi4IQKtU1AcDG3xEWA,125.739,2013-09-21 17:39:56 UTC,5,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,global,HxySOAp6jRUHeDGAU73_cA,157.95,2013-09-21 18:42:00 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,HxySOAp6jRUHeDGAU73_cA,46.424,2013-09-21 18:44:43 UTC,182,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,HxySOAp6jRUHeDGAU73_cA,1.462,2013-09-21 18:45:16 UTC,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,HxySOAp6jRUHeDGAU73_cA,58.675,2013-09-21 18:46:46 UTC,7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,HxySOAp6jRUHeDGAU73_cA,50.005,2013-09-21 18:48:03 UTC,7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,attractive,WDFRoOWfTmalMtrFSf-Wpw,217.909,2013-09-21 21:09:00 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,full-state,WXgSGuBpLZbM9ozmeX58WQ,296.997,2013-09-21 21:53:04 UTC,100,Mozilla/5.0 (Windows NT 6.0; rv:24.0) Gecko/20100101 Firefox/24.0
varying_control,global,mXky7k1Bdq71JASTy-QIfA,221.215,2013-09-21 23:52:54 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,mXky7k1Bdq71JASTy-QIfA,122.15,2013-09-21 23:55:51 UTC,353,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,mXky7k1Bdq71JASTy-QIfA,72.553,2013-09-21 23:57:43 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,mXky7k1Bdq71JASTy-QIfA,54.323,2013-09-21 23:59:27 UTC,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,mXky7k1Bdq71JASTy-QIfA,8.272,2013-09-22 00:00:10 UTC,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,mXky7k1Bdq71JASTy-QIfA,75.504,2013-09-22 00:02:20 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,mXky7k1Bdq71JASTy-QIfA,5.621,2013-09-22 00:03:02 UTC,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,mXky7k1Bdq71JASTy-QIfA,5.687,2013-09-22 00:03:58 UTC,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,mXky7k1Bdq71JASTy-QIfA,31.978,2013-09-22 00:05:12 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
pyramid_building,1.7,mXky7k1Bdq71JASTy-QIfA,184.88,2013-09-22 00:08:57 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,full-state,mXky7k1Bdq71JASTy-QIfA,157.646,2013-09-22 00:11:52 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,m5m-7cxe55Xno1ZpouoQ6A,68.903,2013-09-22 01:29:28 UTC,108,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
